TransactionID,TransactionAmount,TransactionDate,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,Target
TX001112,0.2646897881543633,2023-03-28 18:19:10,Debit,Mesa,M038,ATM,0.33870967741935487,Engineer,0.41724137931034483,0.0,1397,2024-11-04 08:09:54,0,1
TX001114,0.17305677879980197,2023-06-20 17:05:38,Debit,Kansas City,M039,ATM,0.14516129032258068,Student,0.3137931034482758,0.0,35,2024-11-04 08:11:27,0,1
TX001115,0.18856606821794303,2023-02-27 16:59:07,Debit,New York,M093,Branch,0.22580645161290325,Engineer,0.07241379310344827,0.0,1618,2024-11-04 08:07:38,0,5
TX001116,0.022054876618808138,2023-02-06 16:32:53,Debit,San Jose,M057,Online,0.19354838709677424,Doctor,0.24137931034482757,0.0,2388,2024-11-04 08:10:23,1,5
TX001118,0.129452536675613,2023-02-03 17:46:54,Debit,Chicago,M058,Online,0.16129032258064518,Engineer,0.35517241379310344,0.0,919,2024-11-04 08:11:30,2,1
TX001119,0.2402428537926362,2023-08-28 17:32:47,Credit,Sacramento,M044,Online,0.5806451612903226,Doctor,0.5551724137931034,0.0,236,2024-11-04 08:09:11,0,4
TX001120,0.032055658337024784,2023-09-28 17:06:32,Debit,Charlotte,M082,Branch,0.6129032258064516,Doctor,0.13448275862068965,0.0,2330,2024-11-04 08:11:35,1,0
TX001121,0.14001094405503298,2023-08-14 16:32:28,Debit,Chicago,M022,Branch,0.1774193548387097,Engineer,0.47586206896551725,0.0,2029,2024-11-04 08:06:36,2,2
TX001123,0.11400578471480313,2024-01-01 16:30:58,Credit,San Diego,M093,Online,0.5806451612903226,Engineer,0.2,0.0,1792,2024-11-04 08:09:13,2,0
TX001124,0.06508064726268337,2023-08-28 17:19:18,Debit,Baltimore,M080,Branch,0.03225806451612906,Student,0.07241379310344827,0.0,766,2024-11-04 08:10:42,2,5
TX001125,0.024671026917163927,2023-02-23 18:42:51,Debit,Austin,M026,Online,0.5645161290322581,Engineer,0.3620689655172414,0.0,566,2024-11-04 08:08:20,1,4
TX001126,0.3088099643015348,2023-09-14 17:25:49,Debit,Memphis,M076,Online,0.903225806451613,Retired,0.8206896551724138,0.0,1821,2024-11-04 08:12:14,0,3
TX001127,0.19399119264142586,2023-10-16 18:15:48,Debit,Nashville,M073,ATM,0.06451612903225812,Student,0.6931034482758621,0.0,1107,2024-11-04 08:10:26,0,2
TX001128,0.0023243088308101205,2023-04-17 16:03:52,Debit,Fort Worth,M051,Branch,0.22580645161290325,Engineer,0.034482758620689655,0.0,1249,2024-11-04 08:09:28,1,5
TX001129,0.07539411626755609,2023-05-16 16:32:00,Debit,Fresno,M093,Branch,0.3870967741935484,Engineer,0.2206896551724138,0.0,1680,2024-11-04 08:09:18,2,5
TX001130,0.16483831461552492,2023-08-29 18:30:14,Debit,Denver,M052,Online,0.16129032258064518,Engineer,0.8655172413793104,0.0,2015,2024-11-04 08:09:57,0,2
TX001132,0.21939703468223154,2023-01-05 16:13:59,Debit,Fort Worth,M007,Online,0.11290322580645162,Student,0.19310344827586207,0.0,1741,2024-11-04 08:07:46,0,5
TX001133,0.09664642885061364,2023-08-07 16:15:16,Debit,Virginia Beach,M084,Branch,0.4838709677419355,Engineer,0.6344827586206897,0.0,939,2024-11-04 08:09:41,2,3
TX001135,0.013554993876540637,2023-03-17 16:22:52,Credit,Portland,M027,Online,0.435483870967742,Engineer,0.5758620689655173,0.0,2038,2024-11-04 08:10:21,1,4
TX001136,0.15466034343486984,2023-09-08 17:08:30,Debit,Austin,M041,Online,0.6935483870967742,Retired,0.48620689655172417,0.0,432,2024-11-04 08:10:10,2,4
TX001137,0.17792427756208146,2023-03-06 16:45:24,Debit,Omaha,M037,Branch,0.5645161290322581,Retired,0.296551724137931,1.0,591,2024-11-04 08:09:03,0,6
TX001138,0.05172890012246918,2023-04-10 17:49:04,Debit,San Diego,M083,ATM,0.5483870967741935,Engineer,0.40344827586206894,0.0,1090,2024-11-04 08:11:40,1,4
TX001140,0.07266331396409306,2023-06-15 17:22:42,Debit,Indianapolis,M025,Online,0.5483870967741935,Engineer,0.5862068965517242,0.0,2128,2024-11-04 08:07:56,2,4
TX001141,0.022127836985694555,2023-08-17 16:55:10,Debit,Nashville,M001,ATM,0.30645161290322587,Engineer,0.4586206896551724,0.0,2483,2024-11-04 08:06:59,1,2
TX001142,0.05860802042890272,2023-03-27 16:34:18,Debit,Washington,M028,Branch,0.20967741935483875,Doctor,0.02413793103448276,0.0,2139,2024-11-04 08:12:19,2,5
TX001143,0.2963337415639576,2023-02-10 16:28:47,Debit,Nashville,M076,Branch,0.016129032258064557,Student,0.3275862068965517,0.0,534,2024-11-04 08:08:34,0,1
TX001144,0.09837663183677722,2023-04-20 17:54:10,Debit,Oklahoma City,M046,ATM,0.16129032258064518,Student,0.13793103448275862,0.0,785,2024-11-04 08:09:07,2,5
TX001145,0.10398936863225369,2023-07-24 16:18:50,Debit,Detroit,M038,ATM,0.03225806451612906,Student,0.5275862068965518,0.0,2483,2024-11-04 08:11:34,2,2
TX001146,0.09840268911066524,2023-03-13 16:13:13,Debit,Miami,M011,Branch,0.8064516129032258,Doctor,0.7862068965517242,0.0,2244,2024-11-04 08:08:48,2,3
TX001150,0.14742684420355942,2023-08-11 16:31:43,Debit,Baltimore,M089,Online,0.09677419354838712,Student,0.5862068965517242,0.0,210,2024-11-04 08:11:16,2,2
TX001151,0.07898480860932328,2023-07-17 16:32:45,Debit,Chicago,M013,ATM,0.532258064516129,Retired,0.3275862068965517,0.0,854,2024-11-04 08:11:54,2,4
TX001152,0.22843369726659196,2023-10-30 17:48:09,Debit,San Jose,M035,Online,0.30645161290322587,Engineer,0.32068965517241377,0.0,2055,2024-11-04 08:09:32,0,1
TX001156,0.26103655835526485,2023-08-21 18:07:14,Debit,Phoenix,M088,Branch,0.467741935483871,Engineer,0.6827586206896552,0.0,2032,2024-11-04 08:11:33,0,3
TX001158,0.004528754201735414,2023-10-04 16:01:18,Debit,Oklahoma City,M008,Online,0.935483870967742,Retired,0.3172413793103448,0.0,1033,2024-11-04 08:09:45,1,0
TX001159,0.09033535711493862,2023-11-28 16:38:08,Debit,Austin,M043,Online,0.04838709677419356,Student,0.5172413793103449,0.0,136,2024-11-04 08:09:35,2,2
TX001160,0.07772363655314381,2023-05-02 16:30:52,Debit,Chicago,M039,ATM,0.5645161290322581,Retired,0.3896551724137931,0.0,402,2024-11-04 08:10:16,2,4
TX001161,0.20217838809703728,2023-12-19 16:39:57,Credit,Columbus,M013,Branch,0.5645161290322581,Doctor,0.7827586206896552,0.0,2152,2024-11-04 08:08:17,0,3
TX001162,0.2522552570550069,2023-10-17 17:46:52,Credit,Boston,M026,Online,0.6935483870967742,Retired,0.7586206896551725,0.5,1906,2024-11-04 08:11:08,0,3
TX001163,0.06554967819266748,2023-06-19 16:38:13,Credit,Charlotte,M019,Branch,0.7580645161290323,Retired,0.5413793103448277,0.0,1487,2024-11-04 08:08:06,2,4
TX001164,0.026984912838418845,2023-07-27 16:28:26,Credit,Colorado Springs,M070,Branch,0.5161290322580645,Doctor,0.07241379310344827,0.0,1978,2024-11-04 08:07:38,1,0
TX001165,0.20295489485889986,2023-03-10 16:40:00,Credit,Austin,M030,Branch,0.7096774193548387,Doctor,0.7103448275862069,0.0,1727,2024-11-04 08:10:42,0,3
TX001167,0.16129973682153373,2023-05-08 16:31:56,Credit,San Antonio,M010,Online,0.7903225806451613,Retired,0.4379310344827586,0.0,1181,2024-11-04 08:06:24,0,4
TX001168,0.4368814654610835,2023-06-26 16:08:25,Debit,Phoenix,M040,ATM,0.3709677419354839,Doctor,0.906896551724138,0.0,2483,2024-11-04 08:11:25,0,3
TX001169,0.10542251869609401,2023-11-14 18:49:52,Debit,Dallas,M029,ATM,0.04838709677419356,Student,0.08275862068965517,0.25,247,2024-11-04 08:09:12,2,5
TX001170,0.3772676342601037,2023-02-06 16:07:26,Debit,Fort Worth,M002,Branch,0.3709677419354839,Doctor,0.4275862068965517,0.0,2249,2024-11-04 08:08:21,0,1
TX001171,0.06499726398624175,2023-02-21 16:52:16,Debit,Washington,M062,ATM,0.09677419354838712,Student,0.23448275862068962,0.0,224,2024-11-04 08:08:27,2,5
TX001172,0.25382911639784245,2023-10-19 18:11:23,Debit,Kansas City,M005,Branch,0.5483870967741935,Doctor,0.5310344827586208,0.0,1865,2024-11-04 08:09:23,0,4
TX001173,0.33126612293821817,2023-11-28 16:55:41,Credit,Jacksonville,M074,Branch,0.4516129032258065,Doctor,0.23448275862068962,0.0,2375,2024-11-04 08:10:43,0,1
TX001174,0.10703806967715036,2023-07-13 16:44:25,Debit,Houston,M080,Branch,0.7096774193548387,Retired,0.46206896551724136,0.0,1062,2024-11-04 08:09:27,2,4
TX001175,0.02040284545430857,2023-11-27 16:27:56,Debit,Louisville,M030,Branch,0.11290322580645162,Student,0.4206896551724138,0.0,350,2024-11-04 08:11:02,1,2
TX001176,0.13223545352685204,2023-05-15 17:33:32,Debit,Nashville,M098,Branch,0.27419354838709675,Doctor,0.18275862068965515,0.0,1432,2024-11-04 08:08:07,2,5
TX001177,0.22750084686140137,2023-11-16 16:30:01,Debit,Houston,M098,Branch,0.29032258064516125,Engineer,0.7000000000000001,0.0,1204,2024-11-04 08:06:59,0,2
TX001178,0.11698152539281338,2023-02-09 16:27:52,Debit,Miami,M002,Branch,0.935483870967742,Retired,0.18275862068965515,0.0,1833,2024-11-04 08:08:39,2,0
TX001179,0.39212549183104467,2023-05-29 18:55:01,Credit,Dallas,M056,ATM,0.7580645161290323,Doctor,0.3620689655172414,0.0,2458,2024-11-04 08:09:14,0,4
TX001180,0.04077442217995153,2023-02-14 16:06:36,Credit,San Jose,M007,Branch,0.20967741935483875,Doctor,0.10689655172413794,0.0,2431,2024-11-04 08:11:54,1,5
TX001181,0.025921776063788204,2023-02-24 18:05:12,Credit,Jacksonville,M018,ATM,0.5645161290322581,Doctor,0.2655172413793103,0.0,31,2024-11-04 08:11:22,1,0
TX001182,0.06887458634077702,2023-07-24 16:22:38,Debit,Denver,M069,ATM,0.0,Student,0.5310344827586208,0.0,261,2024-11-04 08:11:58,2,2
TX001184,0.04320296010631367,2023-08-16 16:11:56,Debit,Los Angeles,M091,ATM,0.6935483870967742,Retired,0.5758620689655173,0.0,998,2024-11-04 08:08:46,1,4
TX001185,0.07752560127159497,2023-09-01 16:35:51,Credit,Fort Worth,M019,Branch,0.4516129032258065,Engineer,0.5724137931034483,0.0,2101,2024-11-04 08:06:40,2,4
TX001186,0.038569976809026234,2023-07-13 17:17:07,Credit,Memphis,M090,Online,0.6612903225806451,Doctor,0.47586206896551725,0.0,2410,2024-11-04 08:11:20,1,4
TX001187,0.4566849936159679,2023-09-11 16:16:06,Credit,Portland,M056,ATM,0.7096774193548387,Retired,0.37241379310344824,0.0,1085,2024-11-04 08:06:54,0,4
TX001188,0.320671235375355,2023-09-25 16:40:00,Debit,Jacksonville,M059,ATM,0.3870967741935484,Doctor,0.4241379310344827,0.0,2443,2024-11-04 08:10:55,0,1
TX001189,0.3349766787398702,2023-08-01 16:23:37,Credit,Jacksonville,M002,Online,0.29032258064516125,Engineer,0.14482758620689656,0.0,971,2024-11-04 08:08:22,0,1
TX001190,0.004007608723975298,2023-01-09 16:45:12,Debit,Phoenix,M087,ATM,0.9838709677419355,Retired,0.1896551724137931,0.0,1405,2024-11-04 08:10:06,1,0
TX001191,0.1410532350105532,2023-04-21 17:03:13,Credit,Louisville,M066,Branch,0.9516129032258065,Retired,0.4586206896551724,0.0,1210,2024-11-04 08:06:51,2,4
TX001192,0.26016624540740546,2023-01-17 16:57:06,Debit,Charlotte,M012,ATM,0.09677419354838712,Student,0.4241379310344827,0.0,505,2024-11-04 08:08:44,0,1
TX001193,0.4384084217109206,2023-05-22 16:33:16,Credit,Atlanta,M020,Branch,0.11290322580645162,Student,0.9551724137931035,0.0,108,2024-11-04 08:09:07,0,2
TX001194,0.07220991739844176,2023-10-16 16:12:20,Debit,Fort Worth,M030,Online,0.9516129032258065,Retired,0.14827586206896554,0.0,1003,2024-11-04 08:11:48,2,0
TX001195,0.12048883445813899,2023-06-08 16:42:30,Credit,Miami,M047,Branch,0.6774193548387097,Engineer,0.2517241379310345,0.0,1232,2024-11-04 08:08:31,2,0
TX001196,0.15208067331995725,2023-12-29 18:07:04,Debit,Columbus,M067,ATM,0.8709677419354838,Retired,0.07586206896551724,0.0,1919,2024-11-04 08:09:34,2,0
TX001197,0.033207389842874635,2023-10-30 16:01:43,Debit,Baltimore,M026,Online,0.5806451612903226,Doctor,0.8551724137931035,0.0,1921,2024-11-04 08:06:53,1,3
TX001198,0.12244312999973941,2023-10-16 16:44:52,Debit,Boston,M007,Branch,0.7903225806451613,Doctor,0.2206896551724138,0.0,1460,2024-11-04 08:10:59,2,0
TX001199,0.1049951794043307,2023-09-05 18:45:22,Debit,Baltimore,M096,Online,0.6290322580645161,Engineer,0.23448275862068962,0.0,1629,2024-11-04 08:12:07,2,0
TX001200,0.0839304791932668,2023-09-11 16:24:57,Debit,Nashville,M051,ATM,0.16129032258064518,Student,0.010344827586206896,0.0,517,2024-11-04 08:08:54,2,5
TX001201,0.00945879042134612,2023-12-01 17:26:46,Debit,Atlanta,M072,Branch,0.5645161290322581,Doctor,0.5448275862068966,0.0,1951,2024-11-04 08:11:30,1,4
TX001202,0.24571488130911745,2023-06-06 18:31:06,Credit,San Jose,M048,Branch,0.25806451612903225,Doctor,0.10689655172413794,0.0,2360,2024-11-04 08:10:54,0,5
TX001203,0.1510071136357714,2023-09-25 17:48:55,Debit,Milwaukee,M005,Branch,0.5967741935483871,Engineer,0.8137931034482759,0.0,1244,2024-11-04 08:07:56,2,3
TX001204,0.024905542382155976,2023-05-18 17:34:20,Debit,New York,M060,Branch,0.14516129032258068,Engineer,0.09655172413793102,0.0,1337,2024-11-04 08:09:07,1,5
TX001205,0.18717460979232353,2023-05-29 16:17:37,Debit,Baltimore,M089,Branch,0.5967741935483871,Doctor,0.06896551724137931,0.0,730,2024-11-04 08:06:42,0,0
TX001206,0.01701539984886781,2023-05-04 16:37:01,Debit,Fort Worth,M036,Online,0.016129032258064557,Student,0.8448275862068966,0.0,141,2024-11-04 08:06:44,1,2
TX001208,0.016442139823331682,2023-04-06 17:41:53,Debit,Fort Worth,M033,Online,0.532258064516129,Retired,0.4793103448275862,0.0,579,2024-11-04 08:06:48,1,4
TX001209,0.11462073637856006,2023-09-11 16:25:04,Debit,Boston,M047,Online,0.16129032258064518,Student,0.3172413793103448,0.0,428,2024-11-04 08:11:18,2,1
TX001210,0.24794538395393073,2023-09-01 16:12:35,Credit,Houston,M003,Branch,0.9516129032258065,Retired,0.30689655172413793,0.0,1464,2024-11-04 08:09:08,0,0
TX001211,0.07382025692472052,2023-01-19 17:08:04,Debit,Miami,M051,Branch,0.08064516129032262,Student,0.13448275862068965,0.0,286,2024-11-04 08:09:42,2,5
TX001212,0.04980587330953436,2023-12-01 16:01:26,Debit,Washington,M070,Online,0.14516129032258068,Student,0.2793103448275862,0.0,717,2024-11-04 08:08:23,1,5
TX001213,0.026521093363212338,2023-03-01 17:26:49,Credit,Los Angeles,M019,Branch,0.4516129032258065,Engineer,0.6517241379310346,0.0,2054,2024-11-04 08:10:54,1,3
TX001215,0.026312635172108294,2023-08-14 18:14:23,Debit,Boston,M018,ATM,0.7096774193548387,Doctor,0.603448275862069,0.0,1949,2024-11-04 08:07:41,1,4
TX001216,0.09631289574484717,2023-12-19 16:57:40,Debit,Colorado Springs,M062,Branch,0.06451612903225812,Student,0.5137931034482759,0.0,223,2024-11-04 08:07:39,2,2
TX001217,0.15284154571748704,2023-01-16 17:26:12,Debit,Sacramento,M026,Online,0.3548387096774194,Engineer,0.1206896551724138,0.0,873,2024-11-04 08:08:24,2,5
TX001219,0.14852646116163326,2023-11-01 16:09:05,Debit,Atlanta,M062,ATM,0.16129032258064518,Student,0.2862068965517241,0.0,26,2024-11-04 08:11:15,2,1
TX001221,0.3870912265158819,2023-07-27 16:55:39,Debit,New York,M050,ATM,0.5161290322580645,Engineer,0.5655172413793104,0.0,1141,2024-11-04 08:09:19,0,4
TX001222,0.15509289418141076,2023-02-06 17:32:04,Credit,Milwaukee,M070,ATM,0.16129032258064518,Student,0.296551724137931,0.0,701,2024-11-04 08:11:40,2,1
TX001223,0.12072856137790862,2023-07-10 18:00:56,Debit,Indianapolis,M049,ATM,0.7741935483870968,Doctor,0.006896551724137931,0.0,1421,2024-11-04 08:11:27,2,0
TX001224,0.1540297574067801,2023-12-14 16:15:28,Credit,Chicago,M041,Branch,0.467741935483871,Engineer,0.12413793103448274,0.0,1451,2024-11-04 08:07:47,2,0
TX001226,0.04211897751257263,2023-09-19 16:56:35,Debit,Omaha,M089,ATM,0.6451612903225806,Engineer,0.1586206896551724,0.0,1874,2024-11-04 08:07:17,1,0
TX001227,0.40406493472652893,2023-08-21 17:43:17,Credit,Mesa,M070,Branch,0.9838709677419355,Retired,0.5103448275862069,0.0,1105,2024-11-04 08:08:12,0,4
TX001229,0.1103004403679287,2023-09-18 16:51:04,Debit,Indianapolis,M075,Online,0.03225806451612906,Student,0.5896551724137932,0.0,353,2024-11-04 08:08:46,2,2
TX001230,0.008833415848033979,2023-12-25 17:18:58,Debit,Omaha,M004,Online,0.08064516129032262,Student,0.7206896551724138,0.0,345,2024-11-04 08:06:59,1,2
TX001231,0.06460119342314406,2023-05-19 17:57:36,Debit,Charlotte,M013,ATM,0.08064516129032262,Student,0.5586206896551724,0.0,2147,2024-11-04 08:08:04,2,2
TX001232,0.019860854157438046,2023-09-01 16:07:38,Debit,San Antonio,M003,ATM,0.7258064516129032,Doctor,0.43103448275862066,0.0,2016,2024-11-04 08:10:04,1,4
TX001233,0.14046434062068427,2023-10-03 16:15:25,Debit,San Jose,M013,ATM,0.5483870967741935,Engineer,0.02413793103448276,0.0,524,2024-11-04 08:07:59,2,0
TX001234,0.31537639732131223,2023-06-13 16:10:27,Debit,Mesa,M085,ATM,0.04838709677419356,Student,0.07931034482758621,0.0,123,2024-11-04 08:09:40,0,5
TX001236,0.015076738671600177,2023-01-25 17:39:15,Credit,Nashville,M004,Branch,0.6451612903225806,Doctor,0.10689655172413794,0.0,2315,2024-11-04 08:11:34,1,0
TX001237,0.3655522839200563,2023-06-30 16:57:37,Credit,Seattle,M055,Online,0.6935483870967742,Retired,0.18620689655172412,0.0,1627,2024-11-04 08:09:49,0,0
TX001238,0.4492690934674414,2023-05-25 16:16:02,Debit,Kansas City,M070,Branch,0.6290322580645161,Doctor,0.21379310344827585,0.0,2179,2024-11-04 08:12:05,0,0
TX001240,0.019131250488573885,2023-08-23 17:22:49,Debit,Virginia Beach,M087,Branch,0.3709677419354839,Engineer,0.2379310344827586,0.0,967,2024-11-04 08:07:48,1,5
TX001241,0.07156890846079682,2023-01-03 16:27:16,Debit,Nashville,M065,ATM,0.19354838709677424,Doctor,0.29310344827586204,0.0,2238,2024-11-04 08:11:30,2,5
TX001242,0.0874742684420356,2023-05-19 16:44:53,Credit,New York,M015,Online,0.532258064516129,Doctor,0.006896551724137931,0.0,2235,2024-11-04 08:06:59,2,0
TX001243,0.2244677801808375,2023-10-10 18:14:12,Debit,Baltimore,M058,Branch,0.09677419354838712,Student,0.2862068965517241,0.0,196,2024-11-04 08:11:00,0,1
TX001244,0.007092789952315189,2023-12-11 18:32:40,Debit,Phoenix,M077,Branch,0.09677419354838712,Student,0.034482758620689655,0.0,365,2024-11-04 08:07:47,1,5
TX001246,0.091101440967246,2023-11-23 16:59:11,Debit,Las Vegas,M100,Online,0.16129032258064518,Engineer,0.5482758620689655,0.25,2091,2024-11-04 08:12:07,2,2
TX001247,0.15767777575110092,2023-11-03 16:50:20,Debit,Jacksonville,M020,ATM,0.29032258064516125,Engineer,0.5689655172413793,0.0,2104,2024-11-04 08:07:31,0,2
TX001249,0.21187169398337546,2023-12-05 16:32:49,Debit,New York,M016,Online,0.7741935483870968,Retired,0.25517241379310346,0.0,800,2024-11-04 08:08:46,0,0
TX001250,0.1334340881257003,2023-04-05 16:21:59,Debit,New York,M066,Online,0.5645161290322581,Retired,0.5586206896551724,0.0,1156,2024-11-04 08:06:23,2,4
TX001251,0.042056440055241416,2023-09-27 17:47:10,Credit,Jacksonville,M078,Online,0.016129032258064557,Student,0.3,0.0,368,2024-11-04 08:06:25,1,5
TX001252,0.04977981603564635,2023-03-23 17:09:53,Debit,Atlanta,M061,Online,0.06451612903225812,Student,0.058620689655172406,0.0,73,2024-11-04 08:09:16,1,5
TX001253,0.1976600568048571,2023-01-03 17:14:14,Credit,Indianapolis,M040,Branch,0.3709677419354839,Doctor,0.37241379310344824,0.0,2338,2024-11-04 08:06:23,0,1
TX001254,0.47055788623394224,2023-07-06 17:52:32,Debit,El Paso,M028,Online,0.06451612903225812,Student,0.1896551724137931,0.0,2011,2024-11-04 08:06:37,0,1
TX001255,0.07396617765849335,2023-06-15 18:28:50,Debit,Houston,M005,Branch,0.0,Student,0.058620689655172406,0.75,180,2024-11-04 08:09:44,2,6
TX001256,0.4415092373035933,2023-06-19 16:24:14,Debit,Jacksonville,M042,Branch,0.16129032258064518,Student,0.5689655172413793,0.0,138,2024-11-04 08:09:30,0,1
TX001257,0.15369622430101362,2023-05-09 17:54:39,Credit,Dallas,M100,Branch,0.7741935483870968,Doctor,0.07241379310344827,0.0,2362,2024-11-04 08:07:53,2,0
TX001258,0.009484847695234125,2023-11-20 16:29:14,Debit,Charlotte,M032,Branch,0.8064516129032258,Retired,0.7000000000000001,0.0,1570,2024-11-04 08:10:17,1,3
TX001259,0.3142350887250176,2023-08-24 17:34:13,Debit,Detroit,M017,Branch,0.16129032258064518,Student,0.13103448275862067,0.0,5,2024-11-04 08:08:18,0,1
TX001260,0.02826693071370873,2023-11-22 16:59:09,Credit,Philadelphia,M082,Branch,0.6290322580645161,Retired,0.4724137931034483,0.0,715,2024-11-04 08:08:27,1,4
TX001261,0.216020011986346,2024-01-01 17:37:04,Debit,San Francisco,M014,Online,0.1774193548387097,Doctor,0.9103448275862069,0.0,1396,2024-11-04 08:08:05,0,2
TX001262,0.46169841311202026,2023-08-21 17:32:04,Debit,Colorado Springs,M081,Branch,0.6935483870967742,Retired,0.20344827586206898,0.0,1905,2024-11-04 08:08:29,0,0
TX001263,0.22918414675456653,2023-11-29 16:11:50,Debit,San Jose,M099,Online,0.5,Engineer,0.2689655172413793,0.0,613,2024-11-04 08:10:19,0,0
TX001265,0.03967480522187768,2023-01-13 17:19:33,Debit,Denver,M019,Branch,0.0,Student,0.7206896551724138,0.0,1469,2024-11-04 08:10:09,1,2
TX001266,0.3104203038278135,2023-08-10 18:39:04,Credit,San Antonio,M085,ATM,0.016129032258064557,Student,0.5241379310344828,0.0,697,2024-11-04 08:10:21,0,2
TX001267,0.0030070094066758737,2023-08-09 18:42:25,Debit,Chicago,M035,Branch,0.935483870967742,Retired,0.2068965517241379,0.0,1030,2024-11-04 08:09:27,1,0
TX001268,0.12980691560048987,2023-08-15 17:21:47,Debit,Charlotte,M088,ATM,0.12903225806451613,Engineer,0.6448275862068966,0.0,991,2024-11-04 08:07:57,2,2
TX001269,0.21953774396122677,2023-08-15 17:35:08,Debit,San Jose,M064,Branch,0.03225806451612906,Student,0.19655172413793104,0.0,116,2024-11-04 08:10:21,0,5
TX001270,0.09876227949031972,2023-02-27 16:08:40,Debit,Raleigh,M011,Branch,0.6451612903225806,Engineer,0.04827586206896552,0.0,1613,2024-11-04 08:11:28,2,0
TX001271,0.03800713969304531,2023-10-18 16:20:15,Debit,Atlanta,M025,Branch,0.935483870967742,Retired,0.7000000000000001,0.0,867,2024-11-04 08:10:26,1,3
TX001272,0.09790760090679312,2023-06-02 18:12:29,Credit,Jacksonville,M091,Online,0.9193548387096775,Retired,0.6482758620689656,0.0,1282,2024-11-04 08:10:08,2,3
TX001273,0.01576986215702113,2023-05-19 17:19:00,Debit,Jacksonville,M005,Branch,0.7096774193548387,Doctor,0.38620689655172413,0.0,2328,2024-11-04 08:07:18,1,4
TX001276,0.08858430830966464,2023-06-05 16:24:12,Debit,San Francisco,M050,Branch,0.7096774193548387,Retired,0.4241379310344827,0.0,1307,2024-11-04 08:08:04,2,4
TX001277,0.029371759126560176,2023-02-27 17:59:36,Debit,Austin,M069,Branch,0.5806451612903226,Doctor,0.38275862068965516,0.0,2052,2024-11-04 08:08:45,1,4
TX001278,0.027558172863954972,2023-04-21 17:19:56,Debit,Las Vegas,M062,ATM,0.25806451612903225,Doctor,0.2068965517241379,0.0,1908,2024-11-04 08:07:15,1,5
TX001279,0.30589676108085573,2023-07-31 17:54:28,Debit,Omaha,M007,Online,0.14516129032258068,Student,0.46206896551724136,0.0,171,2024-11-04 08:09:21,0,1
TX001281,0.010949266487740052,2023-07-24 17:01:19,Credit,Indianapolis,M070,Online,0.7096774193548387,Retired,0.3586206896551724,0.0,1795,2024-11-04 08:09:54,1,4
TX001283,0.03948198139510644,2023-07-12 16:58:17,Credit,Albuquerque,M087,Online,0.25806451612903225,Doctor,0.6172413793103448,0.0,2466,2024-11-04 08:11:51,1,2
TX001284,0.08855825103577662,2023-07-07 17:40:58,Credit,Los Angeles,M077,Branch,0.14516129032258068,Student,0.503448275862069,1.0,2483,2024-11-04 08:12:16,2,6
TX001286,0.07029731349506214,2023-03-20 17:13:09,Debit,Colorado Springs,M100,Online,0.8709677419354838,Retired,0.13793103448275862,0.0,1444,2024-11-04 08:10:37,2,0
TX001287,0.020439325637751776,2023-05-26 16:47:51,Debit,Omaha,M017,ATM,0.6129032258064516,Retired,0.09655172413793102,0.0,1447,2024-11-04 08:11:50,1,0
TX001288,0.2352554915704719,2023-04-18 18:55:32,Debit,Houston,M072,Online,0.24193548387096775,Engineer,0.017241379310344827,0.0,1183,2024-11-04 08:09:51,0,5
TX001290,0.1848711467806238,2023-08-29 16:50:17,Credit,Fort Worth,M053,Online,0.12903225806451613,Student,0.07931034482758621,0.0,30,2024-11-04 08:10:34,0,5
TX001291,0.2227532115590067,2023-03-28 16:02:03,Debit,Raleigh,M088,ATM,0.4032258064516129,Engineer,0.7793103448275862,0.0,894,2024-11-04 08:11:53,0,3
TX001292,0.13268363863772573,2023-01-26 17:21:46,Debit,Boston,M013,Branch,0.08064516129032262,Student,0.3172413793103448,0.0,246,2024-11-04 08:11:39,2,1
TX001294,0.09897073768142375,2023-06-09 17:41:13,Debit,Baltimore,M043,ATM,0.5,Doctor,0.8793103448275862,0.0,2356,2024-11-04 08:08:48,2,3
TX001296,0.10754879224535528,2023-12-07 16:11:01,Credit,Oklahoma City,M023,Online,0.6612903225806451,Retired,0.4068965517241379,0.0,1852,2024-11-04 08:10:42,2,4
TX001297,0.04844568361258045,2023-04-07 17:11:35,Debit,Charlotte,M030,Online,0.5483870967741935,Retired,0.14482758620689656,0.0,388,2024-11-04 08:09:41,1,0
TX001299,0.33395002214868275,2023-12-11 16:09:08,Debit,Colorado Springs,M099,ATM,0.08064516129032262,Student,0.05172413793103449,0.0,662,2024-11-04 08:07:21,0,5
TX001300,0.1637908122052271,2023-04-25 17:15:27,Credit,Dallas,M001,Branch,0.14516129032258068,Student,0.031034482758620682,0.25,438,2024-11-04 08:07:16,0,5
TX001301,0.43577663704823205,2023-02-27 16:02:00,Debit,Virginia Beach,M043,Online,0.6935483870967742,Retired,0.18275862068965515,0.0,721,2024-11-04 08:12:12,0,0
TX001303,0.09859551293743647,2023-03-21 17:12:03,Credit,Boston,M008,Branch,0.5645161290322581,Doctor,0.17931034482758618,0.0,2339,2024-11-04 08:09:31,2,0
